17681559226,1768155922620169913966131537380212941600
pavilio,pavilion
8500685262025843284208558233,8500685262025843284208558233856693664984
burba,burbanks
95684918,9568491823335893081336013148874836646422
0748621551337503677558,0748621551337503677558549413867835292827
827253037348368919,8272530373483689191184719713375308844677
54276965535596478945016601381629517,5427696553559647894501660138162951779085
3352975136073772030571342739,3352975136073772030571342739638126588567
2195072693375502358215614249945,2195072693375502358215614249945382347811
96705218,9670521847212730327970738223860581986744
15288272882283,1528827288228313754586782698306966912201
petersbu,petersburgh
38313074897245505729085688496091,3831307489724550572908568849609134632316
eleme,element
plebeian,plebeians
802273093636740213515386431,8022730936367402135153864316930152674605
6164796134779,6164796134779091232799526492904515114830
drover,drovers
13405127375570391806822344718167,1340512737557039180682234471816793932912
1039655873354980385,1039655873354980385099514346350617536148
2103692784976,2103692784976251731782586086221561451916
supplem,supplemented
tidbi,tidbits
16795,1679508874879344167595983619600109948387
660455889656,6604558896568320670133750574503887211133
waistati,waistation
284291038172721213138681565,2842910381727212131386815655244281098711
636063686746119666203473046089172772400,6360636867461196662034730460891727724004
38316591662683103065194730233,3831659166268310306519473023341938416407
6416897555132275,6416897555132275962011838248650746985492
44872740383,4487274038373338198523588420284015098157
9303877276,9303877276977837928684093253658807339884
78451747405,7845174740515317401384878082881006046388
4276836558267067663139119722,4276836558267067663139119722118115284665
wonderfull,wonderfully
8670287864318,8670287864318179415217961783106550302871
707763555986928490162876,7077635559869284901628768699628053790181
1321913606812965756858361177456,1321913606812965756858361177456465467486
6690773118001211882997373198910060609,6690773118001211882997373198910060609668
conversationa,conversational
419428906113,4194289061134979961034672077354959593868
41740,4174023889344124796357437026375529444833
525869771702366800338625057649,5258697717023668003386250576493808874099
25083964613289295845679273654,2508396461328929584567927365409119947616
8654291655853168,8654291655853168697537052760701061488025
teller,tellers
9941095954923214344060676347697130,9941095954923214344060676347697130895133
cornfie,cornfield
26123,2612348783340344738335736019732359466042
851739418946651094374576827078220992846,8517394189466510943745768270782209928468
72205646992477182893105883947,7220564699247718289310588394769170851420
dataspa,dataspace
99610250961137616701,9961025096113761670187568525921208929131
constructi,construction
adequ,adequate
5240828501201,5240828501201908310786780670618511457409
principal,principally
perpetrate,perpetrated
462559403789249250076243,4625594037892492500762438689377647531010
058551444771338682314499547929338131259,0585514447713386823144995479293381312599
perpetrati,perpetrating
669313457,6693134575284011873746854691620648991164
8356296970450161379356962667597759234,8356296970450161379356962667597759234361
radianc,radiance
354130606721,3541306067213604600038966109364709514141
constructe,constructed
7526850823075442545,7526850823075442545993769170419777800853
34573015333642630767985443385761715,3457301533364263076798544338576171533346
9280898839459440616534052,9280898839459440616534052193251484330610
719217604794274047740,7192176047942740477402533143054513677103
814622364299493902073285072098040905,8146223642994939020732850720980409053000
411052284546583567936296961921908089753,4110522845465835679362969619219080897536
crunchin,crunching
4662370922646809671254061869502,4662370922646809671254061869502143176211
45118386699646227888558173532213268,4511838669964622788855817353221326876634
27306066072916922,2730606607291692297803364704884095871122
98289315056604725802778631864155195653,9828931505660472580277863186415519565324
2508396461,2508396461328929584567927365409119947616
26101,2610175363482811968374933958257425412446
accentuat,accentuated
exaspe,exasperated
894390397,8943903971771951806990869986066365832322
9626448772056043078634808885709143464,9626448772056043078634808885709143464793
anomal,anomalous
robinso,robinson
943244261445665921291225648,9432442614456659212912256488935696550091
recou,recourse
addin,adding
731320870864552236740416,7313208708645522367404161855907938167456
impio,impious
3456437,3456437071610511521617176237598050900553
667881902085595708111853836166128,6678819020855957081118538361661288487295
pharise,pharisees
awkw,awkward
pharisa,pharisaical
75282,7528203658186991119483658661027583758633
846671,8466713807546383471635428854957610942841
disencumbere,disencumbered
920780944052138,9207809440521385286533846279707480178724
0436432841607624776,0436432841607624776611434988031979223053
telnet,telnetting
24715366811456665,2471536681145666596959735075972188416698
goddes,goddess
8037924778355400,8037924778355400181174529577473397140123
2195072693375502,2195072693375502358215614249945382347811
recom,recommended
59665363004918876952,5966536300491887695236775791473191842258
recoi,recoil
7078756311761074642883559391598542167,7078756311761074642883559391598542167311
353763114830246668754727,3537631148302466687547275666530598197468
whoso,whosoe
98399744972047287881831200233383298030,9839974497204728788183120023338329803056
86595262844825373135,8659526284482537313536981625173519301153
fastenin,fastenings
29365077664656037123647071092,2936507766465603712364707109272580867897
076343209131978031403165889737962830,0763432091319780314031658897379628301178
protrud,protruded
bucket,buckets
songstres,songstress
483940467505708347,4839404675057083479279483381332762379378
33366633834768443807262430,3336663383476844380726243073190193635710
20441021347900345984119270,2044102134790034598411927024921557026873
14171210344608427161661,1417121034460842716166190012571958707932
616029621135,6160296211357005663834799033404962387594
5644473058345152914125,5644473058345152914125616799705696574261
6093892146686,6093892146686937298811915601156337012486
safegua,safeguarded
43415878146346021692,4341587814634602169235079216111013148948
2659339124,2659339124878856395046441960224751860114
799801612549227850925778256,7998016125492278509257782562092622648326
7417492087541064556959508967969794980,7417492087541064556959508967969794980679
000465413710916300967,0004654137109163009678595156394733219093
516734,5167348136472449021275252555647623248505
143319434764035725376914388,1433194347640357253769143888996830882628
2758196656394114896,2758196656394114896171683298045513972950
797157896401554,7971578964015542768810904758995646054883
95765424017114510393927980,9576542401711451039392798029099760490442
transitor,transitory
62989140226580026,6298914022658002613415803948035797101900
5869291791824150680530025533704127,5869291791824150680530025533704127787034
44386825,4438682533745889962375133378280532928272
232154896062817794302268640579,2321548960628177943022686405795558457306
46536025915064452716577000445210977355,4653602591506445271657700044521097735585
83345048690,8334504869073382793484253056987374694973
474782406,4747824066992827714006903166070995147315
6819344183059870218805022591928,6819344183059870218805022591928180477752
phraseo,phraseology
3005178853,3005178853973790945526513514407313004986
3460377687292360013865695,3460377687292360013865695939523007680913
22592445615203656082688901939139579918,2259244561520365608268890193913957991844
supersede,superseded
7749858973536255919596,7749858973536255919596185524481879403173
25604369606110193842,2560436960611019384272388310758777165359
6643402702,6643402702929089914343222392033348710826
dialect,dialects
whopp,whopper
2424836137964756924820763,2424836137964756924820763213564273572616
506918260109689069251417142514218153,5069182601096890692514171425142181534915
782394808785990501947563108984124144672,7823948087859905019475631089841241446728
3530937,3530937123524396914966231011032824357006
occasione,occasioned
32389539,3238953940460353253967583543953505167202
9256555487861614478717581068572356,9256555487861614478717581068572356895150
375079840511266589,3750798405112665897301814932106195076900
occasiona,occasional
6142685922138993054980,6142685922138993054980645399144588692472
impec,impeccably
8341607827091326680865655921,8341607827091326680865655921102733746700
0908767882300064337725657385010969899,0908767882300064337725657385010969899058
292912663031697058740921445647,2929126630316970587409214456472022710796
5572508814779223151974778060569,5572508814779223151974778060569672538017
8611515915683725241630772254,8611515915683725241630772254406337875931
stubborne,stubbornest
8245684941273860566491352526706,8245684941273860566491352526706046234450
94740939258407362,9474093925840736205824284934902475688335
juggernau,juggernaut
exhaust,exhausted
ostentatious,ostentatiously
prematur,premature
naper,napery
6428714,6428714964129290560130053913469569829490
887071227567033317393926250907,8870712275670333173939262509073556164513
976832639450,9768326394506332304521926450496517354667
600027425027224515709063044963692309,6000274250272245157090630449636923093838
345136871,3451368716009803787125567661439231464580
awok,awoke
479404,4794049092601715727439368569721862936007
506483330340476571182704027686,5064833303404765711827040276868271418084
70828594174751149261793,7082859417475114926179367379999220181789
locust,locusts
56377507172705659271779285537195547,5637750717270565927177928553719554743385
84903151280615010095391645,8490315128061501009539164530614554234923
38289,3828937321531281879754113921941560663162
1327126624,1327126624750558225863492842771835583164
fratern,fraternizing
277933386,2779333865664816277251640191059004916449
21308118913500279654910344,2130811891350027965491034480615017040726
sophisticate,sophisticated
4622839007354571445964,4622839007354571445964141082292859222393
930457883128541747079059795909431627,9304578831285417470790597959094316277223
154075,1540756377022274013584110907607846478007
5517,5517922669260631327498272520906329003279
872994648077864977093619693892908,8729946480778649770936196938929089171822
18077636034624592787784658506,1807763603462459278778465850656050780844
481990225,4819902253990223159133881458514872251265
varico,varicolored
reactionar,reactionary
goodli,goodliest
77625678627694699472806060942903149174,7762567862769469947280606094290314917493
96220936750588416097522823282504,9622093675058841609752282328250433712970
545196756559181968,5451967565591819686908852834348860508285
71045690191913590623041023367980809072,7104569019191359062304102336798080907240
7078756311761074642883559,7078756311761074642883559391598542167311
salutar,salutary
8430747132676,8430747132676828309720314904986888445618
71039049777312004,7103904977731200424357811579042982304507
bespang,bespangled
32699965088608709999648,3269996508860870999964899373049307170967
indignatio,indignation
1420342646556,1420342646556042211223913463102316129083
devol,devolved
03468415744312773981104418676,0346841574431277398110441867620329544754
impas,impassable
7683698647741,7683698647741787180202729412982310888796
internetaccessib,internetaccessible
5542,5542546989378342396064608136668297500193
7108389097825964406,7108389097825964406170543546968567030745
020769539324,0207695393241550967626808876035724639139
devot,devoted
85406711744449324795,8540671174444932479519572159419645863736
043456066966456899746910373987712,0434560669664568997469103739877128915933
91632780,9163278018852504558488782722376705263811
unwhole,unwholesome
01037277227710870564912,0103727722771087056491296612106149407278
3109049789985951087311262061,3109049789985951087311262061301875710864
71180923844065635,7118092384406563531361826769237616133892
murdere,murderer
feat,features
9784723016806008358123369570514546501,9784723016806008358123369570514546501812
harmles,harmless
06940056653,0694005665340584887527005308832459182183
04346280948882887121019686427,0434628094888288712101968642736370461639
358438405767329826816344,3584384057673298268163448646707439990917
18155748935613,1815574893561311524926772006362198369980
anonyo,anonyomous
16551442864320495525683854307925429,1655144286432049552568385430792542999093
6675274086862740791285657699631378,6675274086862740791285657699631378975303
627309417101634349,6273094171016343490769642372229435236612
5718896253576322583427576334842101666,5718896253576322583427576334842101666810
939933861623,9399338616238360691117677854482361293268
276788,2767881806762865097808571826211700314000
1961123571888111507236073,1961123571888111507236073031585066225745
685508,6855080465710431238548733516530705707845
76732164933189896718297865797461221,7673216493318989671829786579746122165739
5546,5546462439953539174322822543326717430849
225924456152036560826889019391395799184,2259244561520365608268890193913957991844
heidelbu,heidelburgh
36830804263099104815675,3683080426309910481567503623509654924302
5560,5560395905381507241627615047252487759578
622387877223039635970913,6223878772230396359709132856830486160362
subconsc,subconscious
10616155437083299,1061615543708329950285490365961736272655
540514195610780090298,5405141956107800902986670146352385320660
74620294,7462029476611600443555160473504429212791
ensanguin,ensanguined
486991607711113,4869916077111131569725392943756732215758
222759069,2227590699346481624734399733206013058796
90856,9085660085431027963752474762653530315586
lodda,loddanum
unimpor,unimportant
murderi,murdering
63252,6325285720585876637675428291793354992367
3465602742584865956870745103,3465602742584865956870745103527942916334
022233,0222338349090667655416833690795940940457
16105226287869441363736831251083106828,1610522628786944136373683125108310682898
4009492820943,4009492820943862994618834790932894161098
229576351482,2295763514822082698951936680331825288693
2531520961836908887070167683964,2531520961836908887070167683964243781405
04938,0493833148980338548909468685130789292064
6678819020855957081118538361661288,6678819020855957081118538361661288487295
5427570,5427570641944088338168411111662007597872
5651848220312521495070037830041121,5651848220312521495070037830041121621212
pilgrim,pilgrimage
596653630049188769523677579147,5966536300491887695236775791473191842258
naple,naples
2060512183941851623915370,2060512183941851623915370979076808490967
4462920932399941759337491789978,4462920932399941759337491789978648495814
6458031820584962613223465260617541353,6458031820584962613223465260617541353244
9241627725778814797477044600542,9241627725778814797477044600542366934615
50602819024521911770186345051710870239,5060281902452191177018634505171087023903
grizz,grizzled
napol,napoleon
952036335619947,9520363356199476919379650650168087102507
152745316123031657,1527453161230316570584897431620983140132
narrowe,narrower
472866798344129,4728667983441293018131344299088234006652
245516508088,2455165080886442121211391435245393522552
87259199894382536495051477137939,8725919989438253649505147713793991472052
0033303525341432300242,0033303525341432300242882480513966314466
feel,feeling
5851180630364428123149655070475102,5851180630364428123149655070475102544650
2157505672999127417714927960,2157505672999127417714927960883150235869
footste,footsteps
solidi,solidity
solide,solider
4258698294695930801915298721172556347,4258698294695930801915298721172556347546
801006794892685536094499037392,8010067948926855360944990373928383520627
solida,solidarity
6539727407898495307373,6539727407898495307373036413489368806034
3682664135541,3682664135541448048997721373174119199970
reproductio,reproduction
301173680521874,3011736805218743265426063700710595364425
194793527456442984630888846385,1947935274564429846308888463853810686217
7630836137289498,7630836137289498678842851139853615593352
submissio,submission
17722871291640022372302348090,1772287129164002237230234809031485343677
99972217038046170928,9997221703804617092894579096271662260740
4431325347713094186717178607522981,4431325347713094186717178607522981373539
79041598043,7904159804399212488984866079504501170116
02223383490,0222338349090667655416833690795940940457
8636452193232481339393090754,8636452193232481339393090754566368038513
2038322781246413671297,2038322781246413671297959415082918378213
foules,foulest
feed,feeding
156598081694611679374425663244656799606,1565980816946116793744256632446567996063
71289708,7128970829395360832883050256072727563548
304998926472034986965363326,3049989264720349869653633262109198306214
324746052242405197282515378754196,3247460522424051972825153787541962759327
43925598620521409,4392559862052140905234625084783048704649
235883659729551599051874117792886087,2358836597295515990518741177928860876023
89887,8988787908778091800905070604006122001005
663667407206689990613206277939941128057,6636674072066899906132062779399411280575
75268,7526850823075442545993769170419777800853
621079935767373179489642524,6210799357673731794896425248881372043557
797157,7971578964015542768810904758995646054883
235940855162601689,2359408551626016894251114584996583155896
030163422943018376552,0301634229430183765526310845017251030754
415202772,4152027721127070187421548123931953220997
starvati,starvation
0998361649647757146385732473332266538,0998361649647757146385732473332266538945
281490241467804723,2814902414678047232759768426963393577354
376908932558914598141724,3769089325589145981417248526582995108822
tentat,tentative
5607160746524411188,5607160746524411188418007340678985871592
469989966652573155637645862,4699899666525731556376458622518628230920
83618708771723335554654825989068612,8361870877172333555465482598906861201410
888683870044771018,8886838700447710186677215943970851466461
930341,9303412376248380175840467851210698290605
39780981920,3978098192019726759010749924884966139441
ripen,ripening
335863680374475306645024184371360308,3358636803744753066450241843713603085228
whoopjamboree,whoopjamboreehoo
9670521847212730327,9670521847212730327970738223860581986744
79432748571488278216088447,7943274857148827821608844765700041403499
07132180533988828,0713218053398882813934604985053234047259
258598599123843993575573,2585985991238439935755732850286131559703
936711640477755985481263907504747295012,9367116404777559854812639075047472950126
34603776872923600138656,3460377687292360013865695939523007680913
1958673806144,1958673806144240150243628895750320653369
589767,5897671474205724047439720232895903726148
64053282929427357971823360842784676292,6405328292942735797182336084278467629232
2814149740,2814149740069179421928888171391162839102
20832348,2083234847108471706160879195227388252347
7824887350,7824887350292591668258944568946559926584
281895391028916816328709309,2818953910289168163287093097131841398154
177781498886,1777814988861008308778495717098808586670
71979696826411179918656038993895,7197969682641117991865603899389541892848
625678575354239947427919442544664643315,6256785753542399474279194425446646433155
41825,4182564965563294518709637484074360669912
59284180415100555199146564934,5928418041510055519914656493487279696935
pillar,pillars
71922822830451691,7192282283045169111363652774517975842147
667681396211443891632,6676813962114438916324032357415737737879
nihilist,nihilists
083247,0832476793300404851688934411125834396590
40781209416214835001155883618421,4078120941621483500115588361842116428399
468502234780438733784470928,4685022347804387337844709287038905364205
353763114830246668754,3537631148302466687547275666530598197468
218748892712948903980256,2187488927129489039802562304681217514550
beheade,beheaded
75316305565444,7531630556544407934278765502673012145783
80374883543606632994,8037488354360663299436899730090925177601
chocol,chocolate
acquie,acquiescence
waldma,waldman
5542546989378342396,5542546989378342396064608136668297500193
83615313837514324930563983818779955,8361531383751432493056398381877995594942
799801,7998016125492278509257782562092622648326
37832422924185625644255022672155980,3783242292418562564425502267215598027401
4812784851004144784541646456849,4812784851004144784541646456849660669913
61179201869890067302708238410328021,6117920186989006730270823841032802134874
3783242292418562564425502267215598,3783242292418562564425502267215598027401
673367010615094,6733670106150942434569844018733128101079
15596512225429,1559651222542929154212923108071159723275
267425786087848,2674257860878489818562886998085166571332
stifl,stifle
clankin,clanking
1063986870,1063986870366826329905057770626639786845
83188085436732780687977165911,8318808543673278068797716591116542244538
71335447209811784614510778723991406062,7133544720981178461451077872399140606290
490937380933394,4909373809333940744557008420901559038534
93350032641446053470357293073912,9335003264144605347035729307391257848175
993904,9939049668221127681583165112468664511673
41520277211270701874,4152027721127070187421548123931953220997
14203,1420342646556042211223913463102316129083
huckle,huckleberry
conqueri,conquering
conquere,conquered
46485236332475,4648523633247591026705624663508025530581
578003158037255554101784618634786906460,5780031580372555541017846186347869064604
390738670832,3907386708329869107809349582888870711065
337730158153633,3377301581536334149093237034703637513354
43622649655,4362264965506449848521612498442375928443
2768601226558,2768601226558630456913133560978156776098
8886549500270853923617105502131147413,8886549500270853923617105502131147413744
6048845770177621831846155679784275410,6048845770177621831846155679784275410884
280101006681787867761198259615,2801010066817878677611982596153764364182
1609096719200723765889422618,1609096719200723765889422618655048755261
5675557294585962182052,5675557294585962182052650473353712351623
glowin,glowing
87212364367043314091155733280,8721236436704331409115573328018297798873
3937577185991,3937577185991633511216344103791045184501
377163205651,3771632056518351970100115722010956997890
249737569405581386305810998233725651649,2497375694055813863058109982337256516492
supporti,supporting
5137821434533665059,5137821434533665059832834744353629031239
supporte,supported
78314317444081194942297559931401188,7831431744408119494229755993140118886833
felo,felon
homesic,homesick
47648420520888811722831990044504284486,4764842052088881172283199004450428448685
787084121444,7870841214448150347974223121032953592978
22339077841,2233907784127518419316118815588722967674
33160701075164523013107966203,3316070107516452301310796620382579278533
3724366671129644602929157461811177891,3724366671129644602929157461811177891696
20977607356,2097760735632832966564135817028088013546
locki,locking
locke,locked
equivoc,equivocated
05413340539220001,0541334053922000113786300945560688166740
405130163109022671129519,4051301631090226711295195914052082754686
66366740720668999,6636674072066899906132062779399411280575
wholesom,wholesome
342472335863607779,3424723358636077798096019974518775884545
5888815152083,5888815152083748245003446304650598456969
117893675214602238690,1178936752146022386905665481382858280449
indulgin,indulging
273131695384359191204,2731316953843591912044028394954195687445
84049566399195,8404956639919591540342183645372120236786
15427091430101615,1542709143010161515013086522842238721618
480356779227056662583428977340771,4803567792270566625834289773407718710649
203832,2038322781246413671297959415082918378213
peopl,people
76963787624918852865686607,7696378762491885286568660760056602560544
1417121034,1417121034460842716166190012571958707932
707231596833432250907,7072315968334322509070204019030503595891
870956708432252,8709567084322525643338959978124021641899
changeles,changeless
00096406315407018,0009640631540701820289244667315059736321
96143083817303621520,9614308381730362152064229783998253369802
47721482128157607275305,4772148212815760727530517333096345590932
4662329621625672647390158,4662329621625672647390158186929567656014
patron,patrons
63155719270363634503952960,6315571927036363450395296043628850885551
683344173073150805440138894084087253,6833441730731508054401388940840872531975
261177180842664333651780002171,2611771808426643336517800021719034492342
6653636603700758810,6653636603700758810044502657349351277074
0832028056991704259010387692,0832028056991704259010387692865833655772
33732668716,3373266871675946715392611950649224725627
04937051507367764629844971682,0493705150736776462984497168212199419827
83188085436732,8318808543673278068797716591116542244538
4429364514286171585873397467918975712,4429364514286171585873397467918975712119
26179719280,2617971928047139600689163828665277009752
8334504869073382793,8334504869073382793484253056987374694973
40100843038063144218377675034981340816,4010084303806314421837767503498134081693
monogamou,monogamous
wholl,wholly
3323052149999818290461194,3323052149999818290461194716767275037422
01352056151034,0135205615103489821873770245063583314243
831778694777804964343991,8317786947778049643439917625492165006086
incongruo,incongruous
24101390,2410139087791616512268044148097656189797
62443716553,6244371655327502287978025986909811112265
glower,glowered
incommo,incommoded
ferm,ferment
66545352408828726753,6654535240882872675377591970745262863228
281414974006917942192888,2814149740069179421928888171391162839102
discolour,discoloured
397481126904765,3974811269047654625687368435222906321788
01281705430679852618689,0128170543067985261868949895004918275008
052437049402152187547,0524370494021521875478251633470824303035
6562481878200276,6562481878200276996373415588000086785256
plastere,plastered
5149145395098100138873792637996,5149145395098100138873792637996487372839
479076153210387275571269925182,4790761532103872755712699251827568798930
629507184904277892585527,6295071849042778925855274303522139683567
38096560043105860548355773946,3809656004310586054835577394662503323003
3377301581536,3377301581536334149093237034703637513354
5681242936427474153815692219,5681242936427474153815692219503331560151
suitabl,suitable
38562489201300107824621651369895110646,3856248920130010782462165136989511064611
8020728394418264502183131,8020728394418264502183131483366019384891
paralleli,paralleling
rebukin,rebuking
66814009759528149390722260111268,6681400975952814939072226011126811531083
567762802334656585,5677628023346565854351219361896876831439
organiz,organized
improvemen,improvement
locom,locomotive
acquai,acquainted
fetc,fetch
94740939258407362058242849349,9474093925840736205824284934902475688335
8291674197,8291674197015125597825727074064318086014
indulgen,indulgence
reces,recesses
parallele,paralleled
872123643,8721236436704331409115573328018297798873
26251,2625150974827987779964373089970388867782
142034,1420342646556042211223913463102316129083
89834505860043168226586311,8983450586004316822658631176606237201721
73342071985022597714,7334207198502259771408638122015980894363
6392767687720145153302,6392767687720145153302241853125308442727
268982477222109852189,2689824772221098521897581408797634861467
541596099324867822475,5415960993248678224754243617589443717914
710073927623855533862725,7100739276238555338627255353883096067164
872280520828676300361091734,8722805208286763003610917345086321330336
09419990373721246201677030,0941999037372124620167703051779035295279
repent,repents
22197491242575101621874,2219749124257510162187439772902147704638
stint,stinting
hypocri,hypocrites
21823094927032,2182309492703218343678206382655341157162
761228,7612288534739318960081096520209015110457
destructive,destructiveness
7049524172324282065553228,7049524172324282065553228088686701536814
5780031580372555541017846186347869,5780031580372555541017846186347869064604
2730606607291692297803364,2730606607291692297803364704884095871122
86262900361456026253348632849868160394,8626290036145602625334863284986816039463
7384251722934396013721240628678,7384251722934396013721240628678363667584
870777751932999,8707777519329994213727721125884360871583
8565949542131,8565949542131143356088102394237060871080
voice,voices
feve,fever
4430195793793786072,4430195793793786072107254277289071732854
0107314706531542013005,0107314706531542013005838104589050067645
stigm,stigma
voici,voicing
outspe,outspeed
071213,0712134539837113575009758544059395586617
5916009164171017,5916009164171017560540981430190644437990
inhabite,inhabited
9341570570863450733443976604780386678,9341570570863450733443976604780386678461
80236104774311533078515,8023610477431153307851599029777714996102
inhabita,inhabitants
83648961342251,8364896134225164450781824423529486363721
239846,2398468725451306350506984981006205514844
50289504845758221618873974439,5028950484575822161887397443918833085509
disenfra,disenfranchised
645033373313942238477858271719541234,6450333733139422384778582717195412347860
recke,recked
feud,feudal
capturi,capturing
capture,captured
59474337378569553845624680101390,5947433737856955384562468010139057278710
8582121720231274167009,8582121720231274167009740351431532131803
04702319359866523378856244229188278436,0470231935986652337885624422918827843644
232726950,2327269503283827391243828198170871168108
66752740868627407912856576996313789753,6675274086862740791285657699631378975303
9126113117314169066606,9126113117314169066606067613797690123141
40805476970582141712863632965013041,4080547697058214171286363296501304165012
005983764827033398594200985823514,0059837648270333985942009858235140017950
144264166018138599001741740824,1442641660181385990017417408244245378610
untouch,untouched
56132646467211,5613264646721195480114245513394638238590
446515251235460352674238225414832,4465152512354603526742382254148328248990
888249342136442417833,8882493421364424178335193197865439402014
4778857684269653845944570016,4778857684269653845944570016975842253124
220410705992788892677457520842,2204107059927888926774575208428752637798
75880436791,7588043679185454783641677315182145722650
broache,broached
elder,elders
9731087402647536582575657,9731087402647536582575657351059978314264
46602190335203981531618935787083561,4660219033520398153161893578708356160330
32129077723748,3212907772374850663548917089285076023435
commensura,commensurate
46418627336909158,4641862733690915849731850111839604825335
6836871759091805726979401046501,6836871759091805726979401046501948485314
5018965109238453660236940276060642,5018965109238453660236940276060642119384
subterranea,subterranean
091819341166758356343975888604634941311,0918193411667583563439758886046349413111
perempto,peremptory
341158193461833669216957360508158508,3411581934618336692169573605081585080837
33858330391178747575977065953570,3385833039117874757597706595357097964001
4547642588409952164825,4547642588409952164825544536620838117891
4948000671943714240581053275177219,4948000671943714240581053275177219524743
64261959,6426195973904554506806952328507518687194
6346444770067871310668,6346444770067871310668324178715562817791
27898343289578416968890756237467281,2789834328957841696889075623746728104480
741749208754106455695950896796979498,7417492087541064556959508967969794980679
urch,urchins
46981267522,4698126752265956210093183220817546947788
_rel,_religious_
7362992498125742354568439023,7362992498125742354568439023012261733665
73343366384756590,7334336638475659094972822180941868407423
wilderne,wilderness
locus,locusts
chocta,choctaw
dimens,dimensions
63020144178,6302014417879820221162484716574682911463
27592236611513744576791606362167,2759223661151374457679160636216752674404
0956534671329002599439766311454,0956534671329002599439766311454590268589
ugline,ugliness
69344731299711893463545029946817471281,6934473129971189346354502994681747128179
rantin,ranting
50189651092,5018965109238453660236940276060642119384
ejacu,ejaculated
counsellor,counsellors
910995332737,9109953327375561090578378455945469160223
992820181576427054962997,9928201815764270549629974019008374934449
9828931505660472580,9828931505660472580277863186415519565324
incapaci,incapacity
2060512183941851623915,2060512183941851623915370979076808490967
7722987732,7722987732136502886886885943405120579838
052437049,0524370494021521875478251633470824303035
54686267,5468626788523300449677955807616618018336
872333618134994145416,8723336181349941454169473654925484063379
577234842007735602165,5772348420077356021656909077097264985642
06064077547794396713836538,0606407754779439671383653877377610828300
7807673,7807673637928867677811705205343677057315
unimpress,unimpressionable
68368717590,6836871759091805726979401046501948485314
38124828530761355614,3812482853076135561496184443649230142909
17725225682611478,1772522568261147801424289697096712196750
0177793977695789208451097926538,0177793977695789208451097926538290562673
56934260853762309810471718269409376867,5693426085376230981047171826940937686754
238844071678947804,2388440716789478041470141465107358045202
405354130050482404996,4053541300504824049966469785580026289318
90518281374487876963954830638,9051828137448787696395483063850897561464
397481126904765462568736843522290,3974811269047654625687368435222906321788
91892926465588805936012751518382354,9189292646558880593601275151838235485893
damse,damsels
46304677269145,4630467726914552953690154167025838032477
256043696061101,2560436960611019384272388310758777165359
1757242129972354,1757242129972354206963042785795060891111
99390,9939049668221127681583165112468664511673
guttura,gutturals
25739659502896,2573965950289645637766038988037941517917
descend,descended
40781209416,4078120941621483500115588361842116428399
jeremi,jeremiah
115986970795745946,1159869707957459463371702432684848646320
14590910648416426783099497,1459091064841642678309949723674420175862
582722712325031420,5827227123250314207124881002906972263111
24153621430319996569561075,2415362143031999656956107535704172072853
descent,descents
480604043737,4806040437372771834769014720664234434374
slan,slanting
refre,refreshed
31090038231168553745209010951011747966,3109003823116855374520901095101174796663
167933996328,1679339963283301316385083096794279293455
refra,refrain
368612016243736569846703785853305275,3686120162437365698467037858533052758333
52463632741619269,5246363274161926999046159589579394062298
78708412144,7870841214448150347974223121032953592978
slav,slave
incapabl,incapable
595305137693837538154348698110,5953051376938375381543486981101990651706
8886838700447710186677215943970,8886838700447710186677215943970851466461
knuckl,knuckles
14203426465560422112239134,1420342646556042211223913463102316129083
29301867394,2930186739439716388611764209004068663398
440983706083,4409837060836364576570818016642850442582
furbel,furbelows
1869671,1869671014854030747156109135893316560016
08735762,0873576261006923021359580838145290642217
5584747,5584747515162678153094655412405240916638
2560436960611019384272388,2560436960611019384272388310758777165359
076849558328819029,0768495583288190293564201219633684854080
5616,5616573018540492174771620516784865079135
2089091045837273862273007815666689,2089091045837273862273007815666689142507
casta,castaways
6108437022947302667214991648496,6108437022947302667214991648496107468032
casti,casting
irritati,irritating
42737269372,4273726937288386902125284843370917479603
lowdown,lowdownest
transact,transaction
499111120870639202892,4991111208706392028924906984353331527279
28277390,2827739043038687727282620656631293874598
63713452054398022778663372932908299,6371345205439802277866337293290829914010
063436083073762816139841073924,0634360830737628161398410739241003719675
92597762817818282,9259776281781828253720229201081864494483
7049524172324282065553228088686,7049524172324282065553228088686701536814
19772854566229244616444,1977285456622924461644497284597867711574
26958265447,2695826544782056729877564263253215942944
56926145,5692614510885781224913961691253420291813
8602741888013779312799,8602741888013779312799381537276926121140
36569532074,3656953207417053348678275482781541556196
754462206,7544622061186499127249643799875806537850
4355485,4355485293237716141086959195078687327607
5627,5627827759878813649195125748332879377157
78239480878599050,7823948087859905019475631089841241446728
3914854,3914854879251402888502518978807602383899
09057693404906146176607094380110,0905769340490614617660709438011091544326
2108585130499820420578458,2108585130499820420578458577175933849015
44442066446916493344676,4444206644691649334467698180811716568665
3672084,3672084593164394941881138607974670134709
unsuit,unsuitable
jostl,jostled
093870644188673349109987,0938706441886733491099877926005340862442
softwar,software
irritate,irritated
5634,5634801081835618237217708223642318659159
782368888557532506,7823688885575325066254262367702604215835
78236888855753250662542623677026042,7823688885575325066254262367702604215835
capitalist,capitalists
mistake,mistaken
519839766069335822477913650456270576673,5198397660693358224779136504562705766735
01584946840224344163,0158494684022434416393831361874227541771
unerringnes,unerringness
