525714904543,5257149045432792519079400711150478537803
1783106850156299135559874758848151,1783106850156299135559874758848151014815
04508510210071522,0450851021007152235234279253126693010827
1436178914151915179765378482826,1436178914151915179765378482826870187500
8128905,8128905560530091416446608691247256021455
817025820,8170258204412985376049982789902008349838
43437,4343761652415687179435625702156366666800
daydre,daydreams
sec,section
4039013610739524,4039013610739524568624300809672046099554
79432,7943274857148827821608844765700041403499
cleanl,cleanliness
seg,segregate
39943333773114691197073786104196,3994333377311469119707378610419639864221
3974811269047654625687368,3974811269047654625687368435222906321788
2130811891350027,2130811891350027965491034480615017040726
deleg,delegate
omission,omissions
ses,session
imputati,imputations
sew,sewed
81462236429949390207328507209804090,8146223642994939020732850720980409053000
38552269997682260964500750,3855226999768226096450075045000961168661
60460091525797881670384625,6046009152579788167038462590538325692052
standar,standard
054444,0544448132093266582986850659125571745568
584491669362551569370916855252644720786,5844916693625515693709168552526447207865
2651870871461390952145498,2651870871461390952145498799230043177950
55474,5547465540000517662402028259448288338118
15059008069525406106285,1505900806952540610628536408293276621931
752009,7520095934536073162261187281739280746230
04895695292,0489569529280112698632533646737179519363
eyeb,eyeballs
969199,9691995453009526443984463843465988304182
8210841597374,8210841597374696131432918085104469539734
726411120135288591317848299475682,7264111201352885913178482994756824725648
122426813922872134061694882,1224268139228721340616948820295068316545
615680077309844160613,6156800773098441606135584370127757346370
frett,fretting
668610994383,6686109943830499604374073231957844732548
43415,4341587814634602169235079216111013148948
173377038154675,1733770381546752976455965184926760393001
7015044954964124543616562,7015044954964124543616562101509199978629
2233907784127518419316118,2233907784127518419316118815588722967674
sgm,sgml
cwillia,cwilliam
094862482,0948624826169448020179174822308583500786
4381776081007739183,4381776081007739183393749346933644748150
7615632181084289,7615632181084289820770697413870705326611
214000219516113423370583591115,2140002195161134233705835911154521729372
clearl,clearly
marriagea,marriageable
2437478,2437478902689351739040432948516106597858
3491768411910202466274795795,3491768411910202466274795795643496150126
029493307384717544753761937017882976382,0294933073847175447537619370178829763824
5014345588970,5014345588970719425863987727547109629537
845151202833966,8451512028339664054749694634398628829195
5371744909,5371744909037699041455552602491901263414
shr,shrill
2233907784127518419316118815,2233907784127518419316118815588722967674
44350470199171258214687683172646,4435047019917125821468768317264607895969
05109987907196118528325567874729,0510998790719611852832556787472942907151
035159888851934580727386673858942287922,0351598888519345807273866738589422879228
1332974,1332974354926568682748715986654943041648
sic,sick
6325139266942494,6325139266942494856923209045968977756767
sig,sight
8135867117352,8135867117352364964121058854934496645898
994109595492321434,9941095954923214344060676347697130895133
846671380754638347163542885495761094284,8466713807546383471635428854957610942841
0796707076881350222305805622259,0796707076881350222305805622259429830968
reiteratin,reiterating
24540275907196,2454027590719621537570187067083731012246
267329975853818,2673299758538185364423706173535176530603
351291392359545295140,3512913923595452951407437943144900950809
181827127,1818271276125025241876177485994084521492
75658002119282703910423,7565800211928270391042391966426911155333
127953,1279532268823904649823908159296111100375
41105228,4110522845465835679362969619219080897536
8777180525029079164541479117,8777180525029079164541479117361625315584
488689951812394706259542545844913402034,4886899518123947062595425458449134020340
instructo,instructor
sis,sister
metamorphos,metamorphoses
005335831805200,0053358318052008291572290469636555317815
855333572797722055435681263025357,8553335727977220554356812630253574821658
8542735985913041306918,8542735985913041306918279258584509440150
4778857684269,4778857684269653845944570016975842253124
frowni,frowning
constella,constellations
115967,1159676472507566836772605235293977301634
crumpl,crumpled
742644,7426443366121740117669149192355709056448
000465413710916300967859515,0004654137109163009678595156394733219093
8843908788792621882023055299371323971,8843908788792621882023055299371323971943
63106290340273726,6310629034027372604799401819299544542972
622654141067246487,6226541410672464872161743513173976971222
321555242046594100814,3215552420465941008141835112017419685343
96398441371781402764122,9639844137178140276412208764498968862979
088382676184587563610264351,0883826761845875636102643518295181539245
604148930,6041489302535678633503526382069821487003
451272,4512722373788612605816566805371439612788
813586,8135867117352364964121058854934496645898
122594600233994,1225946002339947222817105660393187722680
978033680228154223,9780336802281542234901837374941179732544
68862743968021885581515367531218374119,6886274396802188558151536753121837411997
204410213,2044102134790034598411927024921557026873
ske,skeleton
advancem,advancement
ski,skill
38484571294,3848457129476738985629393764191440703650
sku,skull
sky,skyfox
74264433661217401,7426443366121740117669149192355709056448
8037924778355400181174529577473397140,8037924778355400181174529577473397140123
24462124561015627290651306185207329,2446212456101562729065130618520732925434
1279532268823904649823908159,1279532268823904649823908159296111100375
7901485158395404,7901485158395404442839883817975112453555
frequ,frequently
431468842988412616042682,4314688429884126160426822488230977885564
97983328787921441887,9798332878792144188725498543014546662945
062760458252336880552521,0627604582523368805525211815664175534306
474813721901750747000055711081789303,4748137219017507470000557110817893035489
tainte,tainted
hardcop,hardcopy
besieg,besieged
5233795630944144669822245702636,5233795630944144669822245702636711949328
993041189050175648491749945239377,9930411890501756484917499452393770674524
demodula,demodulator
7697477445194704,7697477445194704383673960007657862824547
3917795745401613722361878936526,3917795745401613722361878936526053815584
3018370155575408223715380378383,3018370155575408223715380378383833427023
18476283063405,1847628306340588324731228951257944267639
302668422150335117736471853872324040,3026684221503351177364718538723240404210
amaz,amazed
neighbour,neighbourhood
cereb,cerebral
peepi,peeping
smo,smooth
8131609096480280123449337242786693089,8131609096480280123449337242786693089482
94686353339175873744655200600,9468635333917587374465520060088199752940
skept,skeptics
phalans,phalansteres
76308361372894986788,7630836137289498678842851139853615593352
peepe,peeped
4483466572204,4483466572204288067928061602988404340053
508328031878670775117752566396347,5083280318786707751177525663963479259219
proceede,proceeded
thanke,thanked
668140097595281493,6681400975952814939072226011126811531083
19145884283300052568477687,1914588428330005256847768743059163904943
0445962632,0445962632793463772115102854547231288003
53763452105037099545294205523,5376345210503709954529420552320788174493
dyest,dyestuffs
0493833148980338548,0493833148980338548909468685130789292064
993480444554985,9934804445549850597823297898617029498418
2099236,2099236282922612543236071226270324572637
1051207313846648717547518382,1051207313846648717547518382979990189317
425341701098843585318933917593451157402,4253417010988435853189339175934511574023
proceedi,proceeding
661110427671936481836360,6611104276719364818363605341087489710668
4886929842786582357673,4886929842786582357673195799285293120866
aman,amanda
frenz,frenzy
477885,4778857684269653845944570016975842253124
nsfn,nsfnet
80379247783554001811745295774,8037924778355400181174529577473397140123
fetterin,fettering
soa,soap
90166586,9016658670677145688627933431535135056882
84355364027643927779086389665663901,8435536402764392777908638966566390166776
778698,7786984177356031181116775638725899115168
4498341419,4498341419197991817990986463158324602151
soe,soever
957662572176218604745737695776495822,9576625721762186047457376957764958220179
soi,soil
5319001764272,5319001764272227510394460996414393226725
911802,9118024936605179148533042104389977301926
som,some
0524370,0524370494021521875478251633470824303035
standin,standing
pawnbro,pawnbroker
0294933073847175447537619370178829763,0294933073847175447537619370178829763824
sou,soul
35580617856680758491080185805695567,3558061785668075849108018580569556799018
586582603607230695257611318413422527,5865826036072306952576113184134225274786
935549926713,9355499267134850315782388995675452879155
93038772769778379286840932536588,9303877276977837928684093253658807339884
freme,frementi
cinnab,cinnabar
unpackin,unpacking
3247460522424051972825153787,3247460522424051972825153787541962759327
0873576261006923021359580838,0873576261006923021359580838145290642217
mississ,mississippi
spr,spread
resistle,resistless
78594157962104378787072154,7859415796210437878707215481409172516361
932872153235195999616750297532475,9328721532351959996167502975324759319099
0408971634671637090,0408971634671637090249067747363091369040
4641862,4641862733690915849731850111839604825335
669313457528401187374685469162,6693134575284011873746854691620648991164
334563732595672533543,3345637325956725335431617158653333984332
933466856108378980883,9334668561083789808830313571333157729435
malef,malefactor
wheez,wheeze
pricel,priceless
152953,1529538871443696399406391099267018219539
36569532074170533,3656953207417053348678275482781541556196
resistin,resisting
myrid,myridge
anxio,anxious
58230225,5823022574559749442750676309263225299663
insatia,insatiable
1600117160338604710710015235631,1600117160338604710710015235631159734711
9718,9718597689704275904150094659525276348762
embarkatio,embarkation
20441021347900345984119270249,2044102134790034598411927024921557026873
natura,natural
unfortunate,unfortunately
846261728740348096793194996560429919028,8462617287403480967931949965604299190281
nature,natures
gigabyt,gigabytes
highla,highlands
6158335258035285827579903,6158335258035285827579903858409166761887
649230941215144,6492309412151445639478899993271458759695
499102819759563955,4991028197595639557117530118234803041810
383358509536665806605597148376773866,3833585095366658066055971483767738669225
100,10000
001874730191973108811575167770050,0018747301919731088115751677700507143201
amer,american
clerg,clergyman
104,1047199102756235864534174863172655639132
caesa,caesar
amen,amendment
108,1081604152410021419593734978643166155673
56493364932315723,5649336493231572353061093857968399021533
9729,9729329068272046476503669697652276736454
131450343857340325795497078193852856999,1314503438573403257954970781938528569992
0634360830,0634360830737628161398410739241003719675
971859768970427590415009465952527,9718597689704275904150094659525276348762
0425791378948,0425791378948827579603278877535466861441
pyth,pythian
401968825328930914966,4019688253289309149665345753571427318482
impregna,impregnable
7093767705600930635364551091,7093767705600930635364551091348162737820
99206041260049865895027247133146763,9920604126004986589502724713314676372220
5693426085376230981047171,5693426085376230981047171826940937686754
442485018217133005279955513125398499199,4424850182171330052799555131253984991993
111,1119639279410696194654264800067617276181
6315571927036363450395296043628,6315571927036363450395296043628850885551
56348010818356182372,5634801081835618237217708223642318659159
115,1159869707957459463371702432684848646320
82834124004126142251475184,8283412400412614225147518455250250264089
119,1193793237245385720960758227717848336161
904596794704668560235828391975997528,9045967947046685602358283919759975285865
3256780,3256780768265104573805901883123761727188
chamou,chamounix
41142258,4114225824107838668376554674001373243228
1540147795316746172620872,1540147795316746172620872730482063465246
9884514141469311,9884514141469311719314272028007223449941
72307603375442,7230760337544234687164722379550779413030
str,strange
horse,horses
122,1225946002339947222817105660393187722680
4135679554246646013356636173058117,4135679554246646013356636173058117116460
10t,10th
126,1269155264575747869859642421765928968623
76513102,7651310277926279743981957617505591300993
16640617081316020782133412603568520131,1664061708131602078213341260356852013161
6918472947858072915608851039678,6918472947858072915608851039678195942983
nuptia,nuptial
29215986404933,2921598640493324648104077307661169160558
chamoi,chamois
suc,such
85731712110365174863716,8573171211036517486371634098385626541555
3105799316979179167182711458374352,3105799316979179167182711458374352220263
sug,suggested
7103,7103904977731200424357811579042982304507
gesticula,gesticulations
3433797893158203941287898,3433797893158203941287898972897329881255
sus,suspicion
133,1335624438381853662735637834369212793547
137,1372814166842701309605073457865904790424
2455165080886442121211391,2455165080886442121211391435245393522552
delus,delusion
64239377322245386659928615514,6423937732224538665992861551475342773370
unreal,unreality
7110,7110220353727166112304857340460879272501
86242798641,8624279864114379284356205759555001443080
instincti,instinctively
76152048829690,7615204882969091046891676715553733466225
405255265977692207,4052552659776922077806644338105562443538
604272898695602069,6042728986956020699701290636784716165479
makes,makest
331306109510294140865574071074640401,3313061095102941408655740710746404019373
27617611461625493,2761761146162549356495903798045838182323
98528063801298342553,9852806380129834255379486287824758850820
2163068709634119751925774,2163068709634119751925774318683671722139
144,1448724413813849763797102676020845531824
57329266461,5732926646164022797911959752485253003767
33460011169355,3346001116935570202257224427729502638405
7491582860169443992004157110270608,7491582860169443992004157110270608150727
148,1483280270655383300469329011574414756313
816652137,8166521374717325477727783488774366518828
239298009805089491510788,2392980098050894915107883711940997503754
62684224768120033279577059394613185,6268422476812003327957705939461318525235
5427696553559647894501,5427696553559647894501660138162951779085
5634801081835618237217708223,5634801081835618237217708223642318659159
9798332878792144188725498543,9798332878792144188725498543014546662945
swa,swamp
swe,sweet
testin,testing
7121,7121048394392009459146475424247859910969
swi,swift
8553335727977220554,8553335727977220554356812630253574821658
03809769193,0380976919326064376087432093856028156428
2398013798104,2398013798104340564182403396162494910454
151,1512541866488539616154205515237500042679
swu,swung
155,1550
5331904743,5331904743954740664015260871940915743955
90230668930641,9023066893064178977808158101360449495409
159,1593667712218537642376222104779338956378
5987931636,5987931636889230098793127736178215424999
testif,testify
7118,7118092384406563531361826769237616133892
862427,8624279864114379284356205759555001443080
passion,passions
insultingl,insultingly
9798,9798332878792144188725498543014546662945
7370463520132718,7370463520132718259241090604009763858585
74224615114060157601159102564490,7422461511406015760115910256449002264980
162,1625787047654312679066121664414228501744
fermen,ferment
14t,14th
166,1664061708131602078213341260356852013161
anybo,anybody
417740561257003036258117048383853912,4177405612570030362581170483838539120727
552782222464391225926519212884469611,5527822224643912259265192128844696110746
despairin,despairing
balso,balsora
1443954182534412690033311819142,1443954182534412690033311819142680707351
resistan,resistance
0346841574431277398110441867620329544,0346841574431277398110441867620329544754
7220564699247,7220564699247718289310588394769170851420
1792522994174478551899950989599998,1792522994174478551899950989599998774109
sys,system
173,1733770381546752976455965184926760393001
71083890978259644061,7108389097825964406170543546968567030745
177,1776
intercou,intercourse
4183468786514,4183468786514254137768605429107972100427
adulte,adultery
0098846231828512448393059455162,0098846231828512448393059455162005455907
prevalen,prevalence
87432709166200980577171034,8743270916620098057717103475575333102702
018013435159304428538,0180134351593044285384894182567887072123
89965893747728751393377,8996589374772875139337710556980245575743
39997473,3999747352627641261259953509026095400486
3489006985115034853695444615421,3489006985115034853695444615421612832417
5753422310054715341281095702487,5753422310054715341281095702487081265431
86381749594284892,8638174959428489201352009095100786494186
166099883647917563317,1660998836479175633176725856523591069520
7762567862769469947280,7762567862769469947280606094290314917493
13643356413242974208,1364335641324297420813726689614910956421
180,1800
3055338409428899189191611,3055338409428899189191611862495805600735
175129897966707329267488643009,1751298979667073292674886430097398814873
3627209095655008464866053,3627209095655008464866053689754984789958
184,1845
188,1887
227218169405159042170892104287552,2272181694051590421708921042875521886583
8777180525029079164541479117361,8777180525029079164541479117361625315584
43102270,4310227061375913680565188613134583079907
4273726937288386902125284843370,4273726937288386902125284843370917479603
1329160019888063691276474165,1329160019888063691276474165670674854907
73629924981257423,7362992498125742354568439023012261733665
sacr,sacrifice
191,1912
realiz,realized
888740149746147542880387,8887401497461475428803874212506892121558
195,1958461065596332728348560957030557250249
199,1992
hack,hacked
21874889271294890398025623,2187488927129489039802562304681217514550
601219924939173512214533670791350060748,6012199249391735122145336707913500607486
233025,2330254086076115859321603465240763923593
815269664,8152696649100685875926556605675629633614
confessio,confession
18415,1841597346103824011785567390805664833210
35180414743205,3518041474320536003692341790354407357030
excommunicatio,excommunication
certa,certain
9828931505660472,9828931505660472580277863186415519565324
20383227812464136712979594,2038322781246413671297959415082918378213
7426443366,7426443366121740117669149192355709056448
0155443216861690537054630176154809,0155443216861690537054630176154809626620
18t,18th
filia,filial
conclusio,conclusion
blockhea,blockhead
95829602910,9582960291074690160945128845655007145809
climac,climactic
7187,7187499753592127560844147378233032703301
1977285456622924461644497284597867711,1977285456622924461644497284597867711574
267425786087848981856288699,2674257860878489818562886998085166571332
24551650808864421212113,2455165080886442121211391435245393522552
14321400450513941428998350,1432140045051394142899835057603879934335
924162772577881479747704460054236693,9241627725778814797477044600542366934615
464274460174738175296,4642744601747381752963134587393904845604
haem,haemon
569342608537623098104717182694093768,5693426085376230981047171826940937686754
1340230545508113902367680386,1340230545508113902367680386497238999242
88874014974614754288038742125068921215,8887401497461475428803874212506892121558
lynche,lynched
7823688885575325066254,7823688885575325066254262367702604215835
252012408134522859,2520124081345228597462671517715222306374
everthi,everthing
15871869255,1587186925538606164779834025435128439612
486054979802320,4860549798023204004722368735574118581327
7894560706151,7894560706151210826614609866204042501058
56776280233465658543512193618968768314,5677628023346565854351219361896876831439
certi,certify
4002113207421,4002113207421986429173836791762328264446
7194,7194304251179404567986211463013840237109
623883522152081447,6238835221520814478940626889936085239827
token,tokens
659091665961240202177855885487617616198,6590916659612402021778558854876176161989
inaccur,inaccurate
emotion,emotions
80379,8037924778355400181174529577473397140123
586753657544861407611,5867536575448614076119311259585126557597
spectator,spectators
7333633425768598836125272025094401943,7333633425768598836125272025094401943067
81938490606534404043904909864126903,8193849060653440404390490986412690347926
63175704301148508738,6317570430114850873840485918501572643921
5607160746524411188418,5607160746524411188418007340678985871592
705272278749403212506454262063044694708,7052722787494032125064542620630446947080
tab,table
flatteri,flatteries
17189548990557486933977002456324759545,1718954899055748693397700245632475954504
73070489509362355507698378819263571,7307048950936235550769837881926357141779
481817678677721527982702501171,4818176786777215279827025011719581657760
enormou,enormous
70399318040249,7039931804024928814430649614747600087654
thirtee,thirteen
tan,tank
738132328627943490763,7381323286279434907632338298807531952510
nightro,nightrobe
tar,tarzan
safi,safie
65397274078984953073730364134893688060,6539727407898495307373036413489368806034
tav,tavernier
hagg,haggard
flattere,flattered
06398887404742186697709349,0639888740474218669770934964775817368358
66861099438304996043740732319578447325,6686109943830499604374073231957844732548
suffrage,suffragette
50143455889707194258639877275,5014345588970719425863987727547109629537
96220936750,9622093675058841609752282328250433712970
6554490129530972889637677133538,6554490129530972889637677133538424297153
safe,safety
92782571452488372133946139,9278257145248837213394613987859786320048
0527846692,0527846692799840031378789965256351268853
colonisati,colonisation
891087016427,8910870164270169014007825748311598976330
76762656835586254526974552609,7676265683558625452697455260991024576619
safa,safari
70365983659604939645714916,7036598365960493964571491686005656771360
sail,sailors
provis,provisions
1051207313846,1051207313846648717547518382979990189317
94740186225988149,9474018622598814985466073778769878154236
sait,saith
8638015760072406016495470823313493,8638015760072406016495470823313493615824
58312778266257622881081,5831277826625762288108104414704097708248
79867392080384563372331198,7986739208038456337233119838558626380085
362720909565500846486605368975498,3627209095655008464866053689754984789958
870777751932999421,8707777519329994213727721125884360871583
delic,delicate
preferrin,preferring
05982676094420326192428531701878177296,0598267609442032619242853170187817729602
7093767705600930635364551,7093767705600930635364551091348162737820
6947959645858044251949051107333876,6947959645858044251949051107333876799467
delig,delight
21703361511637823590,2170336151163782359059685168880561304838
0143502160890185,0143502160890185703558173661823437491622
7076022174335116273317094727659,7076022174335116273317094727659324132491
704436835152853836,7044368351528538360944295596436067609022
60414893,6041489302535678633503526382069821487003
7216055461,7216055461439677336258462997385077307751
1621322002511937952724803,1621322002511937952724803401331352470141
345730153,3457301533364263076798544338576171533346
1432140045051394142899835,1432140045051394142899835057603879934335
125670307871885109336344480,1256703078718851093363444801496752406185
compuls,compulsion
jgoo,jgoodwin
passive,passively
56182817634392957023471,5618281763439295702347104600882306375098
8144912692535076821109873835,8144912692535076821109873835219750773665
126772812593958220524289991371,1267728125939582205242899913716906856504
48426126784217797728268989735,4842612678421779772826898973500795450583
042579137894,0425791378948827579603278877535466861441
790651961291777735418,7906519612917777354183694676232982904981
99724553013170761712163186600,9972455301317076171216318660029146450137
balmi,balminess
76718800761241519670641,7671880076124151967064152117653084325544
770417189861068739696,7704171898610687396965521267154688957035
lauda,laudanum
hall,hallowed
18476283063405883247312,1847628306340588324731228951257944267639
inspecti,inspection
halp,halpin
01530841804173769896375900254699945,0153084180417376989637590025469994541316
79535,7953593440354945217396032709540771210733
ten,tent
34558561314,3455856131402077659961425464632886773568
uncleanne,uncleanness
997894043908474435969720520659,9978940439084744359697205206599901782853
ter,terms
90180764060421383073087,9018076406042138307308774460170842688272
8817224421649554168897855582651980,8817224421649554168897855582651980462455
260468436141265295651989429118488,2604684361412652956519894291184887986819
8573481088089988571570279722274734,8573481088089988571570279722274734750248
2414019,2414019075468160777097792057938389537819
34250171325558818113,3425017132555881811329550409521783013946
unsoci,unsocial
4444206644691649334467698180811716568,4444206644691649334467698180811716568665
479076153210387,4790761532103872755712699251827568798930
1874843,1874843892317729261354302493256289637136
132712662475055822586349284277183558316,1327126624750558225863492842771835583164
46535893189121639760131,4653589318912163976013193079476972058034
throngi,thronging
418256496556329451870963748407436066,4182564965563294518709637484074360669912
06398887404742186,0639888740474218669770934964775817368358
1815574893561311524926772006362198369,1815574893561311524926772006362198369980
250839646132892958456792,2508396461328929584567927365409119947616
5167348136472449021275252555647623,5167348136472449021275252555647623248505
43554,4355485293237716141086959195078687327607
samp,sample
16027944054827101962907745436280,1602794405482710196290774543628092612567
30248502357322145978432826414216,3024850235732214597843282641421684878721
hann,hanninen
07895591654,0789559165498130372929444623063712843579
631415175908928986956197561,6314151759089289869561975611230253108750
96476235163569009445086058,9647623516356900944508605809120245990461
0276166958278982913613,0276166958278982913613535306291331427881
6730360561230710723922581,6730360561230710723922581504781379172731
flouri,flourish
1661080277379848,1661080277379848576543481249822444235828
5704339055357016,5704339055357016865312052649561485724925
772800986189401984375446435081,7728009861894019843754464350814982183601
deadlin,deadline
hami,hamilton
7899128682070544897997731969557437,7899128682070544897997731969557437452970
unintell,unintelligible
whisperin,whispering
hamm,hammered
nonsen,nonsense
familiarl,familiarly
tha,that
clien,client
the,they
81449126925350768211098738,8144912692535076821109873835219750773665
halt,halted
832213414554825913672,8322134145548259136720282328439654900180
thi,this
31560,3156021000043869510583773779766003460887
77498589735362559195,7749858973536255919596185524481879403173
5823435303728330950372902242980276845,5823435303728330950372902242980276845155
43105307478901043009876,4310530747890104300987658081650814486260
43265926467223998,4326592646722399821864527976648266730701
6534009706581694636096,6534009706581694636096660911110968789751
5091708456,5091708456823682008977394558426792142734
thu,thus
thy,thyself
hapl,haply
24367398402841886391476334916951140325,2436739840284188639147633491695114032583
happ,happy
12116012392356793078231907702884,1211601239235679307823190770288415814605
221974912425751,2219749124257510162187439772902147704638
deploy,deployment
37736824051090,3773682405109025837593451700153405222661
79575,7957542001959919192407076158230023289774
8943358691959604,8943358691959604936409651570327527570641
tif,tiff
301386562754601612792463,3013865627546016127924635978366148016387
tin,tiny
tir,tired
laugh,laughed
328362101928229372435902830038844457,3283621019282293724359028300388444570138
15319819871061610985037,1531981987106161098503757589655767289040
44617795643752391,4461779564375239174292850398702258373406
inheritanc,inheritance
15295388714436963994063,1529538871443696399406391099267018219539
uninterr,uninterrupted
1651296663676445187246,1651296663676445187246565373040244368414
sane,sanely
3424723358636077798096019974,3424723358636077798096019974518775884545
21560367482860837865680307306265,2156036748286083786568030730626576334697
9700515202,9700515202665664992941738284032730594074
63606368674611966620347304,6360636867461196662034730460891727724004
9538099681072143,9538099681072143012394693530931524054081
mediterra,mediterranean
sani,sanitation
390113943316681515828843687,3901139433166815158288436876069611025051
10613444554419210133617299628569,1061344455441921013361729962856948991933
415547810554178036773,4155478105541780367735533544670303264696
244621245610156272906513061852073292,2446212456101562729065130618520732925434
industriall,industrially
harn,harness
marvell,marvellous
harr,harry
universall,universally
46623296216256726473901,4662329621625672647390158186929567656014
58098103601486364409101491734183079,5809810360148636440910149173418307964634
harv,harvest
0206304488060645748927405477306939713,0206304488060645748927405477306939713370
nakednes,nakedness
harb,harbour
58230225745597494427506763,5823022574559749442750676309263225299663
086084527084239286525975361462900377,0860845270842392865259753614629003778016
856841681003872,8568416810038723892144831760701166845038
0783145775891280203970053633193,0783145775891280203970053633193821100095
gibberis,gibberish
1601080121827598257747765239,1601080121827598257747765239385915916506
_forc,_forced_
7943274857148827821608844,7943274857148827821608844765700041403499
84203105364183675373594,8420310536418367537359417637395598808859
531500645346232100713,5315006453462321007133584907633048328153
498127052713984077209957072,4981270527139840772099570723622700924506
184454979563998448,1844549795639984483680785199708820140776
553427746176355492,5534277461763554923181745615918566806168
hatl,hatless
mileag,mileage
torturin,torturing
3115668324566827992991861539009255871,3115668324566827992991861539009255871716
19145884283300052568477687430591639,1914588428330005256847768743059163904943
7745143192838243,7745143192838243118326326507953037117780
313273,3132737382707595039088253122353687638981
hatt,hattie
962644877205604307863480888,9626448772056043078634808885709143464793
2646591320356012,2646591320356012187593379163966643728283
351282990504054053339925770713210115037,3512829905040540533399257707132101150371
951187896746707073,9511878967467070733778695925655427133400
82046866125908,8204686612590853678738603318442905510689
10121244340928131465976022136,1012124434092813146597602213604162230311
38335850953666580660,3833585095366658066055971483767738669225
block,blocks
0351641018990275293668674318349554474,0351641018990275293668674318349554474581
779884611460150776171162618007815,7798846114601507761711626180078155791547
28429103817272121313,2842910381727212131386815655244281098711
foregrou,foreground
constitutio,constitution
87325273738,8732527373890392890506865324138062796025
0837147204067,0837147204067428996276720315410211504333
impenetrabl,impenetrable
8584278721902325981078345939707,8584278721902325981078345939707382251471
409806410175,4098064101750165110729329078321774875662
76438533,7643853399318786080192231083288474598164
deferre,deferred
0518704790601584084302914787302246,0518704790601584084302914787302246651371
32836210192822937243590283003884,3283621019282293724359028300388444570138
35070825260046821242,3507082526004682124282043436724582447885
deferri,deferring
270803521038,2708035210384817616700444374057213129425
052784669279984003137878996,0527846692799840031378789965256351268853
4051301631090,4051301631090226711295195914052082754686
98399744972,9839974497204728788183120023338329803056
havr,havre
gratef,gratefully
save,saved
tod,today
857317121103651748637163409838562,8573171211036517486371634098385626541555
launc,launched
174091736360623654644584763846478,1740917363606236546445847638464786952054
sava,savage
shortc,shortcomings
23594085516260168942511145,2359408551626016894251114584996583155896
867910675,8679106751990099661392062387323187867584
9133098633545432497144137805,9133098633545432497144137805913224081496
tol,told
85842787,8584278721902325981078345939707382251471
010731470653154201300583810458,0107314706531542013005838104589050067645
top,topic
2874666,2874666198891534664244887911940711423940
tot,total
5819468660587,5819468660587092144653716755655531962091
infoserve,infoserver
999722170380461709289457909627166226,9997221703804617092894579096271662260740
085039,0850390101739924877352408881040807749924
famous,famously
099672,0996720131237303297076789887400993173096
warmes,warmest
097690456341576573395549588,0976904563415765733955495884489480936040
78211466689996845227042954589710922,7821146668999684522704295458971092216365
57551298894834797423322,5755129889483479742332285450414052735423
51778653397980580828158,5177865339798058082815880630074995289755
26123487833403447383357360,2612348783340344738335736019732359466042
regard,regarded
7816357097637,7816357097637814023962825054332801828798
9802,9802266940456421813286245175496521472216
willin,willing
forgetfulne,forgetfulness
formerl,formerly
liegem,liegemen
1703644242694283057457471,1703644242694283057457471567494391573593
_surf,_surfing
frighte,frightened
499111120870639202892490,4991111208706392028924906984353331527279
obviousl,obviously
351881374638871,3518813746388710427354476762357793399397
27377802136524,2737780213652404028817217012490974899454
511552124688935873289878336,5115521246889358732898783362678193617640
9817,9817530946230476048323993793910021425329
542087505126933144,5420875051269331441717058805172781279175
anea,anear
6383913916307609763649902889,6383913916307609763649902889305880534066
patriot,patriotism
6362305101,6362305101773132268579232832164818921732
redistr,redistributing
sawb,sawbones
226844716256079882651787,2268447162560798826517871341951246652010
57110162648478337411980416259,5711016264847833741198041625940813327229
tro,trouble
savi,savior
203,2037531899726180144046677930501403015807
01073147065315,0107314706531542013005838104589050067645
10512073138466,1051207313846648717547518382979990189317
0209483996399466848337747067254836,0209483996399466848337747067254836188482
207,2075751287742739928248669212856372400691
4943286917770,4943286917770190128914220188747760484939
9828,9828160621305231306587315130769138323171
67523,6752328391688865373751335794859860107569
390708313803021407255,3907083138030214072556753022600033565715
86898478111383280549404905197680083202,8689847811138328054940490519768008320299
594330040363762591189195691561,5943300403637625911891956915616261227047
9432442614456659212,9432442614456659212912256488935696550091
2842910381727212,2842910381727212131386815655244281098711
8322134,8322134145548259136720282328439654900180
gratif,gratification
928089883,9280898839459440616534052193251484330610
094199903737212462016770305,0941999037372124620167703051779035295279
210,2103692784976251731782586086221561451916
813400284555251391735597845615035,8134002845552513917355978456150353144603
214,2147617551708342432434174779579226338663
37802972720,3780297272073624396723985414448075728681
218,2183713605971802594087061553471310448227
015308418041737698963759002546999454,0153084180417376989637590025469994541316
244203341405744144645996,2442033414057441446459968236966118878411
18700758231223170,1870075823122317068134867930884899275181
direction,directions
9839,9839974497204728788183120023338329803056
7223820497725773074545629791279061,7223820497725773074545629791279061775316
unendurablen,unendurableness
345643707161051152,3456437071610511521617176237598050900553
73000648319,7300064831916382602211055522124673332318
733577949555498655214,7335779495554986552141933981702686399873
221,2211591485059387706790687013510298622075
4299136575024601278751411794490130,4299136575024601278751411794490130580345
5749984933,5749984933920393174454026166636746466687
2974856167800797799,2974856167800797799596968433677303524830
225,2255162155107179460621892674335641960083
haye,hayes
80374883543,8037488354360663299436899730090925177601
229,2296443172635875245486075630206676569423
hayi,haying
1741896883,1741896883548131643997437764158365242234
tub,tublat
79718818785437679775167592782,7971881878543767977516759278223003129455
7565800,7565800211928270391042391966426911155333
1544808189067620753424526993443,1544808189067620753424526993443755719446
9864,9864517336625329511775105559014160459873
